web_atc_code_l1,web_l1_name,web_atc_code_l2,web_l2_name,web_atc_code_l3,web_l3_name,web_atc_code_l4,web_l4_name,web_atc_code_l5,web_l5_name,DDD,U,Adm.R,Note
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX03,mianserin,60,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX04,nomifensine,0.15,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX05,trazodone,0.3,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX06,nefazodone,0.4,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX07,minaprine,0.1,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX08,bifemelane,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX09,viloxazine,0.2,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX10,oxaflozane,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX11,mirtazapine,30,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX12,bupropion,0.3,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX13,medifoxamine,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX14,tianeptine,37.5,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX15,pivagabine,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX16,venlafaxine,0.1,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX17,milnacipran,0.1,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX18,reboxetine,8,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX19,gepirone,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX21,duloxetine,60,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX22,agomelatine,25,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX23,desvenlafaxine,50,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX24,vilazodone,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX25,Hyperici herba,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX26,vortioxetine,10,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX27,esketamine,8,mg,N,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX28,levomilnacipran,40,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06A,ANTIDEPRESSANTS,N06AX,Other antidepressants,N06AX29,brexanolone,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA01,amfetamine,15,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,,,15,mg,P,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA02,dexamfetamine,15,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA03,metamfetamine,15,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA04,methylphenidate,30,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA05,pemoline,40,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA06,fencamfamin,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA07,modafinil,0.3,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA08,fenozolone,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA09,atomoxetine,80,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA10,fenetylline,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA11,dexmethylphenidate,15,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA12,lisdexamfetamine,30,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA13,armodafinil,0.15,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA14,solriamfetol,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BA,Centrally acting sympathomimetics,N06BA15,dexmethylphenidate and serdexmethylphenidate,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BC,Xanthine derivatives,N06BC01,caffeine,0.4,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BC,Xanthine derivatives,,,0.4,g,P,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BC,Xanthine derivatives,N06BC02,propentofylline,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX01,meclofenoxate,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX02,pyritinol,0.6,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX03,piracetam,2.4,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,,,6,g,P,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX04,deanol,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX05,fipexide,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX06,citicoline,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX07,oxiracetam,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX08,pirisudanol,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX09,linopirdine,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX10,nizofenone,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX11,aniracetam,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX12,acetylcarnitine,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX13,idebenone,0.9,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX14,prolintane,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX15,pipradrol,30,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX16,pramiracetam,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX17,adrafinil,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX18,vinpocetine,15,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX21,temgicoluril,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06B,"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",N06BX,Other psychostimulants and nootropics,N06BX22,phenibut,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06C,PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION,N06CA,Antidepressants in combination with psycholeptics,N06CA01,amitriptyline and psycholeptics,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06C,PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION,N06CA,Antidepressants in combination with psycholeptics,N06CA02,melitracen and psycholeptics,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06C,PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION,N06CA,Antidepressants in combination with psycholeptics,N06CA03,fluoxetine and psycholeptics,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06C,PSYCHOLEPTICS AND PSYCHOANALEPTICS IN COMBINATION,N06CB,Psychostimulants in combination with psycholeptics,,,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06D,ANTI-DEMENTIA DRUGS,N06DA,Anticholinesterases,N06DA01,tacrine,0.12,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06D,ANTI-DEMENTIA DRUGS,N06DA,Anticholinesterases,N06DA02,donepezil,7.5,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06D,ANTI-DEMENTIA DRUGS,N06DA,Anticholinesterases,N06DA03,rivastigmine,9,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06D,ANTI-DEMENTIA DRUGS,N06DA,Anticholinesterases,,,9.5,mg,TD,delivered dose
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06D,ANTI-DEMENTIA DRUGS,N06DA,Anticholinesterases,N06DA04,galantamine,16,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06D,ANTI-DEMENTIA DRUGS,N06DA,Anticholinesterases,N06DA05,ipidacrine,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06D,ANTI-DEMENTIA DRUGS,N06DA,Anticholinesterases,N06DA52,donepezil and memantine,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06D,ANTI-DEMENTIA DRUGS,N06DA,Anticholinesterases,N06DA53,"donepezil, memantine and Ginkgo folium",,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06D,ANTI-DEMENTIA DRUGS,N06DX,Other anti-dementia drugs,N06DX01,memantine,20,mg,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06D,ANTI-DEMENTIA DRUGS,N06DX,Other anti-dementia drugs,N06DX02,Ginkgo folium,0.12,g,O,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06D,ANTI-DEMENTIA DRUGS,N06DX,Other anti-dementia drugs,N06DX03,aducanumab,,,,
N,NERVOUS SYSTEM,N06,PSYCHOANALEPTICS,N06D,ANTI-DEMENTIA DRUGS,N06DX,Other anti-dementia drugs,N06DX30,combinations,,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AA,Anticholinesterases,N07AA01,neostigmine,60,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AA,Anticholinesterases,,,2,mg,P,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AA,Anticholinesterases,N07AA02,pyridostigmine,0.18,g,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AA,Anticholinesterases,,,10,mg,P,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AA,Anticholinesterases,N07AA03,distigmine,5,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AA,Anticholinesterases,,,0.25,mg,P,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AA,Anticholinesterases,N07AA30,ambenonium,60,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AA,Anticholinesterases,N07AA51,"neostigmine, combinations",,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AB,Choline esters,N07AB01,carbachol,6,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AB,Choline esters,,,0.5,mg,P,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AB,Choline esters,N07AB02,bethanechol,45,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AX,Other parasympathomimetics,N07AX01,pilocarpine,15,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AX,Other parasympathomimetics,,,10,mg,P,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AX,Other parasympathomimetics,N07AX02,choline alfoscerate,,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07A,PARASYMPATHOMIMETICS,N07AX,Other parasympathomimetics,N07AX03,cevimeline,90,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BA,Drugs used in nicotine dependence,N07BA01,nicotine,30,mg,Chewing gum,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BA,Drugs used in nicotine dependence,,,60,mg,Inhal,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BA,Drugs used in nicotine dependence,,,30,mg,N,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BA,Drugs used in nicotine dependence,,,30,mg,SL,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BA,Drugs used in nicotine dependence,,,14,mg,TD,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BA,Drugs used in nicotine dependence,N07BA03,varenicline,2,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BA,Drugs used in nicotine dependence,N07BA04,cytisinicline,,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BB,Drugs used in alcohol dependence,N07BB01,disulfiram,0.2,g,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BB,Drugs used in alcohol dependence,N07BB02,calcium carbimide,,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BB,Drugs used in alcohol dependence,N07BB03,acamprosate,2,g,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BB,Drugs used in alcohol dependence,N07BB04,naltrexone,50,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BB,Drugs used in alcohol dependence,N07BB05,nalmefene,18,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BC,Drugs used in opioid dependence,N07BC01,buprenorphine,1.6,mg,implant,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BC,Drugs used in opioid dependence,,,2.1,mg,P,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BC,Drugs used in opioid dependence,,,8,mg,SL,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BC,Drugs used in opioid dependence,N07BC02,methadone,25,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BC,Drugs used in opioid dependence,,,25,mg,P,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BC,Drugs used in opioid dependence,N07BC03,levacetylmethadol,,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BC,Drugs used in opioid dependence,N07BC04,lofexidine,1.4,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BC,Drugs used in opioid dependence,N07BC05,levomethadone,15,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BC,Drugs used in opioid dependence,N07BC06,diamorphine,,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07B,DRUGS USED IN ADDICTIVE DISORDERS,N07BC,Drugs used in opioid dependence,N07BC51,"buprenorphine, combinations",8,mg,SL,Refers to buprenorphine
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07C,ANTIVERTIGO PREPARATIONS,N07CA,Antivertigo preparations,N07CA01,betahistine,24,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07C,ANTIVERTIGO PREPARATIONS,N07CA,Antivertigo preparations,N07CA02,cinnarizine,90,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07C,ANTIVERTIGO PREPARATIONS,N07CA,Antivertigo preparations,N07CA03,flunarizine,10,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07C,ANTIVERTIGO PREPARATIONS,N07CA,Antivertigo preparations,N07CA04,acetylleucine,,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07C,ANTIVERTIGO PREPARATIONS,N07CA,Antivertigo preparations,N07CA52,"cinnarizine, combinations",90,mg,O,Refers to cinnarizine
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XA,Gangliosides and ganglioside derivatives,,,,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX01,tirilazad,0.42,g,P,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX02,riluzole,0.1,g,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX03,xaliproden,,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX04,sodium oxybate,7.5,g,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX05,amifampridine,40,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX06,tetrabenazine,0.1,g,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX07,fampridine,20,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX08,tafamidis,20,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX10,laquinimod,,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX11,pitolisant,18,mg,O,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX12,patisiran,,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX13,valbenazine,,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX14,edaravone,,,,
N,NERVOUS SYSTEM,N07,OTHER NERVOUS SYSTEM DRUGS,N07X,OTHER NERVOUS SYSTEM DRUGS,N07XX,Other nervous system drugs,N07XX15,inotersen,41,mg,P,
